ID;Sentence;A.1);B.1);C.1);D.1);E.1);E.2);F.1);F.2);G.1);I.1);I.2);L.1);L.2);M.1);M.2);M.3);M.4);N.1);O.1);O.2);P.1)
1147;Il teatro, auditorium dovrà essere un luogo aperto alla scuola e al paese ai paesi, riconosciuto da tutti e per tutti e testimone di valori locali ed universali ma anche assoggettato a tecniche costruttive particolari per garantire una funzionalità e gestione adeguata al suo contesto spazio multifunzionale, modulabile per le diverse esigenze di utilizzo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1148;Il teatro, auditorium: uno spazio didattico, scolastico e ricreativo, che sottolinei l’apertura verso il contesto urbano;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1149;Lo spazio del teatro dovrà caratterizzarsi per la flessibilità nell'organizzazione dello spazio ed in particolare della sala teatro nelle sue diverse forme, cinema, auditorium, mostre; pensando ad un uso polivalente anche dell’eventuale foyer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1150;L’auditorium, insieme alla Biblioteca, avrà funzione di civic-center, sarà utilizzato dalla comunità ed avrà un accesso indipendente per non interferire sulla vita scolastica, per quanto riguarda i tempi di uso della sala, della sua pulizia e gli accessi;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1151;La biblioteca dovrà prevedere spazi dedicati esclusivamente agli studenti in base all’età e alle attività scolastiche, separati da quelli accessibili alla cittadinanza e agli esterni;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1152;La biblioteca è una struttura informativa permanente, aperta al pubblico, che fornisce accesso alla conoscenza e all’informazione;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1153;Tutte le sezioni della biblioteca dovranno essere dotate di attrezzature specifiche arredi, strumenti multimediali, libri volte a facilitare la libera fruizione del patrimonio a ogni singolo cittadino e soprattutto alle fasce della popolazione più deboli quali disabili, anziani, e bambini;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1154;Il verde assume così molteplici valenze e significati, determinerà il legante di tutto il Complesso Scolastico e non solo;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1155;Lo spazio verde potrebbe creare spazi utilizzabili per attività culturali e teatrali all’aperto;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1156;La manutenzione di tali spazi verdi dovrà essere poco incisiva e sostenibile per amministrazione ed enti partners;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1157;L’area mensa dovrà essere strutturata in modo tale che possano essere accolti, in alcuni casi, anche utenti esterni aree dedicate a pranzo e soprattutto un utilizzo durante il pomeriggio e la sera servizio bar e cena, nel rispetto delle norme vigenti;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1158;Sarà di fondamentale importanza, in un complesso che accoglie i tre cicli scolastici, prevedere un sistema di accesso e di connessione interna che tenga conto dei flussi durante gli orari di entrata ed uscita, nonché quelli dedicati alla pausa e alla mensa;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1159;Architettura e spazi che creino continuità e accompagnino i bambini ad un graduale inserimento al ciclo successivo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1160;Si necessita di spazi idonei ad accogliere momenti di approfondimento sull’approccio didattico e pedagogico, oltre che un sostegno agli alunni nell’affrontare piccole e o grandi difficoltà quotidiane;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1161;Al fine di creare un plesso scolastico capace di comunicare e interagire al suo interno, si ritiene fondamentale ottimizzare tutti gli spazi comuni cercando di accorpare i civic center previsti per ogni ciclo come un singolo luogo, articolato ma unico;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1162;L’auditorium, la biblioteca, la sala mensa e gli spazi verdi comuni saranno quelli condivisi dalla cittadinanza compatibilmente alle attività scolastiche;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1163;Spazi con arredi flessibili e multifunzionali, scelte architettoniche e cromatiche e dotazione di materiali coerenti con il modello pedagogico illustrato;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1164;Aule con arredi flessibili e multifunzionali, e dotazione di materiali, anche tecnologici e digitali 3.0, coerenti con il modello pedagogico illustrato e idonei all’apprendimento delle discipline previste;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
1165;Tutti i locali devono essere collegati a rete LAN e Wireless alcuni devono essere forniti di LIM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1166;Vista la volontà di voler creare una vera e propria cittadella scolastica immersa nel verde, aperta alla cittadinanza e capace di accogliere ogni singolo individuo con la propria peculiarità, si rende auspicabile una soluzione architettonica che renda armonico il rapporto tra l’edificato e l’ambiente esterno, che crei connessioni e interazioni a diversi livelli;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1167;Il verde dovrà avere la funzione di mitigazione climatica e del rischio idrogeologico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1168;La scelta dei materiali dovrà avvicinarsi il più possibile alla filosofia dell’architettura naturale e bioclimatica, dovrà garantire le massime prestazioni energetiche dell’edificio per renderlo un edificio ad energia quasi zero;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
1169;Il rapporto tra plesso Scolastico e il giardino dovrà essere il più interattivo possibile, così come lo sarà con i nodi importanti del paese intero;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1170;Sarà fondamentale creare adeguate vetrate, purché opportunamente schermate, che rendano meno angusti gli spazi interni e permettano ai bambini di avere un contatto continuo con il quotidiano evolvere della natura e diventi esso stesso un elemento didattico;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1171;Visto l’andamento pianeggiante del terreno si ritengono opportune linee architettoniche leggere e snelle, delicate e a basso impatto ambientale;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1172;All’organismo scolastico si richiedono spazi di diverse dimensioni, capaci di accogliere gruppi costituiti da un ridotto numero di studenti occupati nella ricerca e nello studio individuale, e gruppi, anche di notevoli dimensioni, impegnati in riunioni, conferenze e altre attività;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
1173;Gli accessi principali e le gerarchie tra spazi devono privilegiare il concetto che la scuola, oramai proiettata al di fuori del suo tradizionale isolamento, riproduca le caratteristiche proprie della città e divenga essa stessa un fatto urbanistico;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1174;Oltre al soddisfacimento di esigenze connesse alle attività fisico-sportive scolastiche tali impianti devono concorrere a garantire l’espletamento delle pratiche sportive del territorio in cui si collocano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1175;Per agevolare la fruibilità extrascolastica degli impianti sportivi, è necessario prevedere accessi indipendenti;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1176;La viabilità interna dovrà permettere l’accesso pedonale e carrabile a tutte le strutture e connettere gli edifici con i parcheggi;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1177;Nell’area di pertinenza dovrà essere prevista una idonea viabilità per stazionamento e movimentazione in sicurezza tra le varie componenti del complesso con idonea separazione per l’accesso e la zona da destinare ai servizi tecnici;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1178;Le nuove strutture dovranno essere accessibili con facilità ed in piena sicurezza in relazione allo sviluppo della viabilità prevista dal piano strutturale comunale oltre che allo sviluppo dei servizi pubblici di trasporto, in stretta collaborazione con la sotto viabilità di servizio;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1179;La tipologia costruttiva dovrà essere tale da garantire la massima flessibilità nell’organizzazione spaziale distributiva interna e quindi preferibilmente formata da un’ossatura portante discontinua costituita da idonei materiali;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1180;La scuola deve promuovere innanzitutto il benessere psico fisico di ciascun individuo, sia esso bambino o adulto, che la frequenta;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1181;Per questo dev’essere un luogo capace di offrire spazi comodi, accoglienti e sicuri che favoriscano e promuovano: lo studio e la concentrazione; la ricerca, la scoperta, la creatività; la socializzazione, l’incontro e il dialogo.;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1182;Per questo dev’essere un luogo capace di offrire spazi che promuovano l’apertura verso il territorio, divenendo il centro sociale e culturale del contesto nel quale è inserita.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1183;La nostra scuola opera a tempo pieno e per questo necessita di spazi e momenti idonei a promuovere e favorire il benessere psico?fisico e lo sviluppo integrale della personalità del singolo alunno;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1184;Ad una didattica di tipo tradizionale (lezione frontale suddivisa per ambiti disciplinari) si alternano momenti di lavoro in piccolo gruppo (utilizzando le metodologie del Cooperative Learning), attività di lavoro con singoli bambini per il recupero di abilità specifiche e momenti di didattica di tipo laboratoriale;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
1185;Come nel gioco degli scacchi i singoli pezzi convergono e si spostano in direzione di uno scopo, così, all’interno dell’edificio scolastico gli individui agiscono e si muovono come in una grande scacchiera, nella quale il bambino diventa l’artefice della costruzione del proprio sapere, dove la costruzione della cultura non è stanziale (priorità esclusiva dell’aula) ma diffusa e in cui tutti gli spazi della scuola diventano luoghi di apprendimento, socializzazione e benessere;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1186;Luogo di accoglienza, capace di individuare i bisogni educativi di tutti gli alunni ed attuare strategie operative in grado di promuovere una didattica inclusiva;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1187;Luogo di apertura capace di favorire azioni di interazione e di scambio con la società nella quale è inserita, promuovendo incontri e forme di collaborazione tra singoli individui, aziende e tutte le associazioni (naturalistiche, sportive, musicali, culturali) che operano nel territorio;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1188;A questo scopo è necessario superare il concetto tradizionale di aula, intesa come spazio chiuso e statico (strutturato per una metodologia di lezione prevalentemente frontale) per promuovere l’idea cardine della scuola del nuovo millennio che afferma il concetto di apprendimento diversificato e diffuso. Occorre, pertanto, prevedere spazi aperti e dinamici dove si apprende ovunque e in modo differente, per rispondere meglio alle molteplici esigenze educative, relazionali e formative del bambino del nostro tempo;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0
1189;In quest’ottica, gli ambienti di apprendimento sostengono la stessa azione educativa, suscitando la curiosità, coltivando la fantasia, promuovendo il pensiero originale;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1190;Allo stesso tempo, è necessario promuovere una didattica delle innovazioni digitali allo scopo di integrare, all’interno della prassi educativa, le tecnologie informatiche;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1191;Utilizzare la realtà virtuale a supporto delle differenti discipline didattiche per ricreare ambienti di apprendimento immersivi e stimolanti non solo a livello di apprendimento ma anche a livello percettivo motorio;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1192;È necessario, altresì, aprire lo spazio?scuola al territorio circostante per offrire nuove opportunità, spazi e servizi ad una comunità carente di ambienti di aggregazione culturale e ricreative; ma anche per condividere conoscenze, tradizioni, memorie storiche con tutti i membri delle numerose associazioni che operano sul territorio (naturalistiche, culturali, creative, sportive);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1193;Progettare una nuova struttura scolastica che preveda sia l’adeguamento degli spazi già esistenti, sia la creazione di nuovi ambienti fruibili e funzionali a soddisfare le mutate esigenze;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1194;Un androne accogliente, luogo di incontro e di socializzazione per bambini dell’Infanzia e della Primaria;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1195;È la sala per il gioco libero, dove i bambini possono intrattenersi in attività di didattica informale per incontrarsi in un ambiente di gioco ed apprendimento libero. Questo spazio potrà essere utilizzato in orario extra?scolastico per accogliere bambini e ragazzi impegnati in attività di doposcuola e ludoteca utili ad arginare l’increscioso fenomeno dell’abbandono scolastico;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1196;Spazi laboratoriali, auditorium e gli spazi verdi sono luoghi fruibili sia dagli alunni della scuola dell’Infanzia sia dagli alunni della scuola Primaria, sia dalla cittadinanza. In essi sono previsti anche attività di continuità tra alunni dell’Infanzia e della Primaria e incontri con esterni (singoli individui, membri di associazioni presenti nel territorio, Scuole del Comune di Monti), specializzati nei vari linguaggi che caratterizzano i singoli laboratori;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1197;Auditorium, dove alunni e insegnanti possano condividere e socializzare eventi con le famiglie. Sarà altresì a disposizione della comunità per ospitare convegni, conferenze, eventi culturali o ricreativi;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1198;Uno spazio, anch’esso aperto alla popolazione che vede un numero ragionevole di artisti locali, i quali potrebbero rappresentare un valido supporto di compartecipazione e scambio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1199;Biblioteca, luogo dei libri che possono innalzare le menti verso altri mondi, inserita all’interno di un’aula multimediale, dove gli alunni potranno avere accesso ad un’ampia gamma di libri che, insieme ai nuovi media, creino le condizioni per sviluppare e alimentare il piacere di leggere, ma anche di reperire informazioni e trovare risposte significative, ampliare le conoscenze incontrando le storie di ogni civiltà e tempo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
1200;In orario scolastico può essere usato da docenti e alunni; in orario extrascolastico, dal momento che la comunità, ancora oggi, non dispone di uno spazio adeguato a questo scopo, può essere fruito da adulti e ragazzi del Comune;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1201;Si dovrà prevedere un’area verde esterna dedicata a momenti di attività strutturata e di gioco libero (area attrezzata a parco –giochi); un luogo di incontro e condivisione di esperienze comunicative (aria pic?nic), ma anche didattiche?strutturate per promuovere il rispetto della natura e il prendersi cura di essa (area orto o giardinaggio);0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1202;Gli allievi della Scuola dell’Infanzia potranno disporre di uno spazio esterno opportunamente strutturato e sicuro nel quale vivere esperienze pratiche ed operative che favoriscano la ricerca sperimentale, individuale e di gruppo, rafforzino la fiducia nella propria capacità di pensiero, il confronto e l’apertura ad opinioni diverse;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
1203;Tutte le aule laboratoriali si affacceranno su uno spazio esterno, che rappresenta un ulteriore luogo di lavoro, ricerca e scoperta;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1204;La sala ludoteca, aperta ai bambini nelle ore pomeridiane, come luogo di gioco e di attività extra?scolastiche, nonché spazio di gioco comune della Scuola dell’Infanzia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1205;Lo spazio scolastico è una condizione importante per promuovere la formazione di una comunità di educazione e di apprendimento, in cui le bambine e i bambini vengono aiutati a sviluppare il senso di appartenenza e di identità;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1206;Spazi ampi che soddisfino le loro necessità di muoversi in ambienti comodi e flessibili;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1207;Ambienti luminosi e colorati che appaghino il bisogno di luce e di colore in spazi familiari, sereni e rilassanti;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1208;Luoghi sicuri e confidenziali, decorati con gradazioni di tonalità personalizzate in base alle esigenze dei vari ambienti e alle preferenze degli alunni e degli insegnanti;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1209;La scuola?amica dunque, è luogo spazioso, luminoso, colorato, sicuro e familiare che sviluppa il senso di appartenenza e d’identità e garantisce ai bambini una sensazione di profondo benessere, in cui ci si sente sempre a proprio agio, come a casa;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1210;Uno degli obiettivi generali del progetto è di dotare l’istituto di tecnologie rivolte alla didattica digitale in modo proporzionale al numero di iscritti, al numero di classi e alle dotazioni eventualmente presenti;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
